"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WT8MB77P","journalArticle","2014","Lauret, Philippe; Diagne, Maïmouna; David, Mathieu","A Neural Network Post-processing Approach to Improving NWP Solar Radiation Forecasts","Energy Procedia","","1876-6102","10.1016/j.egypro.2014.10.089","https://www.sciencedirect.com/science/article/pii/S1876610214014568","In this work, we investigate the use of artificial neural networks (ANNs) as a post-processing technique in order to improve mesoscale WRF solar radiation outputs. More precisely, one day ahead (with a 1h temporal resolution) global horizontal irradiance (GHI) forecasts calculated by the WRF model are bias-corrected through the use of an ANN. ANNs are data driven approaches capable of recognizing patterns in data. Training data obtained from a ground station are used to construct the ANN model in order to reduce the bias of the WRF forecasts. A bias error analysis allows the determination of the relevant ANN's inputs necessary to this bias correction. Among others, one can cite the solar zenith angle and the clear sky index. This specific model output statistics (MOS) technique is applied in the frame of a solar PV forecasting project that takes place in La Reunion Island, a French oversea territory located in the Indian Ocean. This insular feature makes solar forecasting very challenging, hence the need for advanced solar forecasting methods","2014-01-01","2022-06-27T17:35:52Z","2022-06-27T17:35:52Z","2022-06-27T17:35:52Z","1044-1052","","","57","","Energy Procedia","","2013 ISES Solar World Congress","","","","","","en","","","","","ScienceDirect","","","","","","","Bias correction; MOS; Neural networks; NWP model; Solar radiation forecasting; Spatial averaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1413","","","","","","","",""
"BG9D5RV4","journalArticle","2019","Kurzrock, Frederik; Nguyen, Hannah; Sauer, Jerome; Chane Ming, Fabrice; Cros, Sylvain; Smith Jr., William L.; Minnis, Patrick; Palikonda, Rabindra; Jones, Thomas A.; Lallemand, Caroline; Linguet, Laurent; Lajoie, Gilles","Evaluation of WRF-DART (ARW v3.9.1.1 and DART Manhattan release) multiphase cloud water path assimilation for short-term solar irradiance forecasting in a tropical environment","Geoscientific Model Development","","1991-959X","10.5194/gmd-12-3939-2019","https://gmd.copernicus.org/articles/12/3939/2019/","<p><strong class=""journal-contentHeaderColor"">Abstract.</strong> Numerical weather prediction models tend to underestimate cloud presence and therefore often overestimate global horizontal irradiance (GHI). The assimilation of cloud water path (CWP) retrievals from geostationary satellites using an ensemble Kalman filter (EnKF) led to improved short-term GHI forecasts of the Weather Research and Forecasting (WRF) model in midlatitudes in case studies. An evaluation of the method under tropical conditions and a quantification of this improvement for study periods of more than a few days are still missing. This paper focuses on the assimilation of CWP retrievals in three phases (ice, supercooled, and liquid) in a 6-hourly cycling procedure and on the impact of this method on short-term forecasts of GHI for Réunion Island, a tropical island in the southwest Indian Ocean. The multilayer gridded cloud properties of NASA Langley's Satellite ClOud and Radiation Property retrieval System (SatCORPS) are assimilated using the EnKF of the Data Assimilation Research Testbed (DART) Manhattan release (revision 12002) and the advanced research WRF (ARW) v3.9.1.1. The ability of the method to improve cloud analyses and GHI forecasts is demonstrated, and a comparison using independent radiosoundings shows a reduction of specific humidity bias in the WRF analyses, especially in the low and middle troposphere. Ground-based GHI observations at 12 sites on Réunion Island are used to quantify the impact of CWP DA. Over a total of 44&thinsp;d during austral summertime, when averaged over all sites, CWP data assimilation has a positive impact on GHI forecasts for all lead times between 5 and 14&thinsp;h. Root mean square error and mean absolute error are reduced by 4&thinsp;% and 3&thinsp;%, respectively.</p>","2019-09-06","2022-06-27T17:35:55Z","2022-06-27T17:35:55Z","2022-06-27T17:35:55Z","3939-3954","","9","12","","","","","","","","","","English","","","","","gmd.copernicus.org","","Publisher: Copernicus GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414","","","","","","","",""
"CSCC3E4H","conferencePaper","2016","Kurzrock, Frederik; Cros, Sylvain; Chane-Ming, Fabrice; Potthast, Roland; Linguet, Laurent; Lajoie, Gilles","Satellite Data Assimilation in Regional Numerical Weather Prediction as a Key for Better Cloud Cover Forecasts in Tropical Environments","","","","","https://hal.archives-ouvertes.fr/hal-01483954","Although the high amount of solar irradiance in the tropics is an advantage for a profitable PV production, the local meteorological conditions induce a very high variability which is problematic for a safe and gainful injection into the power grid. This issue is even more critical in non-interconnected territories where network stability is an absolute necessity and the injection of PV power has to be limited. The basis for precise cloud evolution and subsequent irradiance forecasts are high quality atmospheric analyses for NWP. Geostationary meteorological satellites provide valuable observations of cloud properties with high spatiotemporal resolutions and allow a pertinent data assimilation.The shortcoming is that optical and thermal channels of satellite sensors do not provide cloud properties from inside clouds. Different existing data assimilation approaches aim at deriving atmospheric analyses with most realistic cloud features, utilising geostationary satellite observations. The potential of assimilating satellite-derived cloud information in regional NWP with focus on irradiance forecasts in tropical regions has not been evaluated so far. Hence, the present work aims at evaluating the potential of geostationary satellite data assimilation in limited-area models applied to the French tropical oversea territories Reunion Island and French Guiana.","2016-06","2022-06-27T17:35:58Z","2022-06-27T17:35:58Z","2022-06-27T17:35:58Z","","","","","","","","","","","","","Munich, Germany","","","","","","HAL Archives Ouvertes","","","","","","","Forecasting; Grid-connected PV systems; Power plant control; PV System; Solar Radiation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414","","","","","","","",""
"TLJ6EJN2","conferencePaper","2016","Kurzrock, Frederik; Cros, Sylvain; Chane-Ming, Fabrice; Potthast, Roland; Linguet, Laurent; Lajoie, Gilles","Enhanced solar power forecasting in the tropics using satellite data assimilation","","","","","https://hal.archives-ouvertes.fr/hal-01484020","The current worldwide transition from conventional to renewable energy goes along with an expected increase of the installed photovoltaic (PV) capacity. Since renewable energies like PV are intermittent, solar forecasting is required in order to ensure grid stability and enables a massive injection of solar power into the electricity grids. The high availability of solar irradiance in the tropics allows high yields of PV power. Nevertheless, enhanced convection, homogenous air masses and strong thermal contrasts between land and sea make cloud evolution highly uncertain and cause a pronounced variability of irradiance in the tropics. Especially in non-interconnected tropical areas this leads to the fact that the injection of renewable energies currently has to be capped in order to ensure grid stability. From this, arises the necessity for accurate irradiance forecasts in these areas.  Compared to global weather models which typically provide irradiance in intervals of three hours, regional NWP models allow irradiance modelling on temporal and spatial scales which are much higher and therefore more appropriate for solar power forecasting needs. The basis for accurate irradiance and cloud evolution forecasts is an accurate analysis of the atmospheric state for the initialisation of the regional NWP model. Such analyses are obtained by data assimilation methods which statistically combine observations and background information.  Geostationary satellites provide reliable radiometric signatures of clouds and moreover high spatio-temporal resolution and coverage, which is especially beneficial in data-sparse regions like islands. The shortcoming is that a great number of observations have to be neglected in the course of satellite data assimilation since optical and thermal channels of satellite sensors do not provide cloud properties from inside clouds and since the single observations are highly correlated. This work aims at finding an assimilation strategy which makes optimal use of the available satellite observations in the assimilation process. We evaluate for the first time the potential of satellite data assimilation in regional NWP regarding short-term solar irradiance forecasts in the tropics. Therefore, numerical experiments using the models COSMO and WRF in conjunction with state-of-the-art data assimilation methods are performed. Special attention is drawn to the interplay of nesting and satellite data assimilation, satellite channel selection, bias correction and observation error treatment.  The regions of study are two French tropical oversea territories: Reunion Island (21°S, 55°E), and French Guiana (5°N, 52°W).","2016-06","2022-06-27T17:36:00Z","2022-06-27T17:36:00Z","2022-06-27T17:36:00Z","","","","","","","","","","","","","Keelung, Taiwan","","","","","","HAL Archives Ouvertes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414","","","","","","","",""
"WXBJRILA","journalArticle","2018","Kurzrock, Frederik; Cros, Sylvain; Ming, Fabrice Chane; Otkin, Jason A.; Hutt, Axel; Linguet, Laurent; Lajoie, Gilles; Potthast, Roland","A Review of the Use of Geostationary Satellite Observations in Regional-Scale Models for Short-term Cloud Forecasting","Meteorologische Zeitschrift","",",","10.1127/metz/2018/0904","https://www.schweizerbart.de/papers/metz/detail/27/89674/A_Review_of_the_Use_of_Geostationary_Satellite_Obs?af=crossref","","2018-11-16","2022-06-27T17:36:02Z","2022-06-27T17:36:02Z","2022-06-27T17:36:02Z","277-298","","","","","","","","","","","","","en","","","","","www.schweizerbart.de","","Publisher: Schweizerbart'sche Verlagsbuchhandlung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414","","","","","","","",""
"VLU3GN42","journalArticle","2015","Junior, Oliveira; De, Maury Martins","Avaliação por simulação de projetos de sistemas fotovoltaicos","","","","","https://locus.ufv.br//handle/123456789/7328","O presente trabalho teve como objetivo o estudo dos efeitos da inclinação e orientação de uma superfície absorvedora sobre a radiação solar anual incidente e do potencial de aumento da radiação incidente por meio de sistemas de rastreamento em dois eixos com controle sem retroalimentação para sete cidades brasileiras distribuídas pelo Brasil com latitudes variando de 3° S a 30° S. Os efeitos da inclinação e orientação de sistemas fixos sobre a radiação solar anual incidente foram avaliados com base em dados típicos de radiação solar global em superfície horizontal. Foi observado que os conjuntos de valores fixos de inclinação e orientação que resultavam na máxima radiação solar incidente apresentavam um aumento na radiação de até 6,44 % em relação a superfícies horizontais. Este aumento foi nulo para a cidade de Manaus, AM (3° S) e aumentou gradativamente até 6,44 % para a cidade de São Gabriel (30° S), cidades de menor e maior latitude estudadas, respectivamente. Para as cidades com as menores latitudes estudadas, i.e. 3o S e 8° S, a orientação do sistema não influenciou de forma significativa a radiação incidente, para valor fixo de inclinação do sistema. Nestes casos, a radiação solar anual incidente permaneceu acima de 98 % da radiação solar máxima encontrada para as respectivas cidades independente da orientação do sistema. Esta influência se tornou mais significativa a medida que o valor de latitude aumentou encontrando-se que a orientação pode apresentar um desvio de 35° em relação a orientação com máxima radiação solar incidente, ou seja, em direção ao norte, para o caso de São Gabriel, RS, com latitude de 30° S. A inclinação com máxima radiação solar incidente do sistema apresentou valores inferiores aos valores tradicionalmente indicados, i.e., inclinação igual à latitude, para todas as cidades, para orientação fixa em direção ao norte. Nesse caso, a inclinação igual à latitude pertencia à faixa de valores que recebem radiação solar superior a 98 % da radiação máxima para todos os casos estudados. A avaliação dos sistemas de rastreamento em dois eixos e controle sem retroalimentação foi realizada por meio de simulações com cinco tipos de algoritmos de rastreamento solar. O primeiro algoritmo realiza a reorientação do sistema em função do intervalo entre valores do ângulo horário , o segundo em função da diferença entre o ângulo de incidência e seu valor ideal i.e., superfície sempre perpendicular aos raios solares, , o terceiro em função da diferença entre o ângulo de inclinação e no seu valor ideal , o quarto em função da diferença entre o ângulo de azimute e seu valor ideal duas diferenças anteriores e o quinto em função da combinação das . Os desempenhos dos algoritmos foram comparados por meio das médias anuais do número de reorientações diárias requerido para que a radiação incidente sobre a superfície fosse superior a 95 % da radiação solar no caso de rastreamento ideal, i.e. superfície sempre perpendicular à radiação solar. Os melhores resultados foram obtidos para as cidades estudadas com valor intermediário de latitude, i.e. Brasília, Belo Horizonte e Campo Grande. Foi observado ainda que a discrepância entre todos os algoritmos analisados foi menor para as cidades com maior valor de latitude. Foi obtido um melhor desempenho dos algoritmos com base em e para todas as cidades, sendo superior a 95 % da radiação no caso ideal e com uma média anual de cerca de 12 reorientações diárias. O quinto algoritmo estudado, com base em avaliou combinações de pesos para os critérios intermediário entre os algoritmos baseados em e e , , obtendo-se desempenho . Portanto, o algoritmo de rastreamento com base no ângulo horário foi considerado o mais indicado por apresentar maior incidência de radiação na superfície absorvedora para uma menor média de reorientações diárias e apresentar maior simplicidade de implementação.","2015-08-12","2022-06-27T17:36:04Z","2022-06-27T17:36:04Z","2022-06-27T17:36:04Z","","","","","","","","","","","","","","por","Acesso Aberto","","","","www.locus.ufv.br","","Accepted: 2016-03-10T15:17:42Z Publisher: Universidade Federal de Viçosa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414","","","","","","","",""
"BY9J7Z7B","thesis","2015","Holanda, Bruna Amorim","Absorção da radiação por aerossóis na Amazônia","","","","","http://www.teses.usp.br/teses/disponiveis/43/43134/tde-06012016-145954/","Neste estudo foi feita uma detalhada caracterização das propriedades óticas de partículas de aerossóis biogênicos, de poluição urbana e de queimadas na bacia Amazônia. Foram utilizadas diferentes abordagens, incluindo medidas in-situ e por sensoriamento remoto em várias localidades. Radiômetros solares da rede AERONET e instrumentos de medida de absorção (Aetalômetros e MAAP) e espalhamento (Nefelômetros) foram utilizados no experimento GoAmazon2014/5 que estudou o efeito das emissões urbanas de Manaus nas propriedades de aerossóis. Em regiões impactadas pela queima de biomassa, a forçante radiativa foi quantificada através de medidas da AERONET, separando as contribuições de carbono orgânico (OC) e elementar (EC). Com base apenas nas propriedades óticas dos aerossóis, foi feita uma análise qualitativa dos tipos de aerossóis dominantes durante a queima de biomassa na Amazônia, avaliando seus impactos no balanço radiativo. O OC emitido nas queimadas tem forte efeito de resfriamento no topo da atmosfera, com uma forçante radiativa de -53 ± 17 W/m². O EC é altamente absorvedor e, apesar de estar presente em menor quantidade que o OC, apresenta um forte efeito na forçante radiativa no topo da atmosfera, tornando-a significativamente menos negativa, com efeitos de até -12 ± 9 W/m². As propriedades de absorção e espalhamento associadas com as emissões urbanas da cidade de Manaus foram analisadas. Uma significativa diferença na componente de absorção da profundidade ótica foi observada entre dois sítios localizados vento acima e vento abaixo da pluma urbana. O efeito da absorção é notável principalmente na estação chuvosa, mas também pode ser observado com as plumas de queimadas na estação seca. A partir de medidas in-situ, foi observado que o albedo de espalhamento simples (SSA) médio diminui de 0,92 ± 0,06 antes de Manaus para 0,83 ± 0,11 na região impactada pela pluma urbana durante a estação chuvosa. Medidas in-situ do coeficiente de absorção do particulado PM10 foram realizadas em paralelo com o PM2.5 durante a estação chuvosa na reserva ZF2 para análise da absorção de partículas grossas biogênicas. Em condições de dominância do particulado biogênico, a absorção em 880 nm do PM10 é cerca de 10% superior à absorção do PM2.5 no mesmo comprimento de onda, inferindo a absorção da radiação por partículas biogênicas na moda grossa.","2015-12-03","2022-06-27T17:36:05Z","2022-06-27T17:36:05Z","2022-06-27T17:36:05Z","","","","","","","","","","","","","","pt-br","","","","","teses.usp.br","","DOI: 10.11606/D.43.2016.tde-06012016-145954","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414","","","","","","","",""
"IPSKHEWA","journalArticle","2012","Haag, Rafael","Estimativa da distribuição espectral da radiação solar sobre o território brasileiro através de análise multiinstrumental","","","","","https://lume.ufrgs.br/handle/10183/56588","A presente Tese de Doutorado apresenta uma metodologia para caracterizar a distribuição espectral da irradiância solar sobre o território brasileiro através de dados obtidos por instrumentos a bordo de satélites, radiômetros em superfície e radiossondagem. Estas informações formam um banco de dados sobre parâmetros atmosféricos que alteram as características espectrais da irradiância solar. O modelo computacional de transferência radiativa na atmosfera SMARTS2 (Simple Model of the Atmospheric Radiative Transfer of Sunshine) adota este banco de dados como parâmetros de entrada e estima a intensidade e distribuição espectral da radiação solar sobre a superfície terrestre. Através da utilização dos instrumentos MODIS (Moderate Resolution Imaging Spectroradiometer) a bordo dos satélites TERRA e AQUA e AIRS (Atmospheric Infrared Sounder) também instalado na plataforma AQUA, foram determinadas as concentrações e propriedades ópticas de aerossóis, quantidade de água precipitável, coluna de ozônio e dióxido de carbono sobre o território brasileiro. A rede global de radiômetros AERONET (AErosol RObotic NETwork, NASA) foi utilizada para validação da caracterização óptica dos aerossóis e quantidade de água precipitável. Dados das redes SONDA (INPE-CPTEC), SolRad-Net(NASA) e instrumentos instalados no Laboratório de Energia Solar da UFRGS foram usadas para a validação das irradiâncias espectrais e de banda larga previstas pelo modelo computacional SMARTS2. Foram determinadas as características da distribuição espectral em Porto Alegre - RS, Petrolina - PE, Alta Floresta - MT e Manaus - AM e a influência desta distribuição em dispositivos fotovoltaicos de distintos materiais.","2012","2022-06-27T17:36:07Z","2022-06-27T17:36:07Z","2022-06-27T17:36:07Z","","","","","","","","","","","","","","por","Open Access","","","","lume.ufrgs.br","","Accepted: 2012-10-18T01:38:01Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414","","","","","","","",""
"UCGVG63H","journalArticle","2002","Froidefond, Jean-Marie; Gardel, Laure; Guiral, Daniel; Parra, Mario; Ternon, Jean-François","Spectral remote sensing reflectances of coastal waters in French Guiana under the Amazon influence","Remote Sensing of Environment","","0034-4257","10.1016/S0034-4257(01)00301-7","https://www.sciencedirect.com/science/article/pii/S0034425701003017","The French Guiana coast, located about 500 km north of the Amazon mouth, is characterized by mangroves and large mud banks migrating northwestwards. These banks are composed of fine clay sediments originating from the Amazon River. In November 1998, field work was carried out on the Mahury River to measure the water colour and the concentration of suspended particles in surface water. An increase of the remote sensing reflectance due to high concentration of mineral particles was observed. The Mahury River survey (November 1998), together with an oceanographic survey onboard the ANTEA vessel (PRECHICO cruise, April 1999), enabled us to identify several classes of remote sensing reflectance spectra characterizing the continental shelf between Cayenne and the Brazil frontier: (1) light blue waters above the shelf break; (2) low salinity dark brown waters above the continental shelf, originating from the Amazon River; (3) green waters above the 20-m isobath; and (4) beige waters close to the coast and in the rivers mouths. The normalized water leaving radiances (nLw) computed from these spectra in the spectral bands of SeaWiFS are examined. The standard OC2 performs poorly in retrieving chlorophyll from the reflectance data because of the relatively high suspended particulate matter concentrations.","2002-05-01","2022-06-27T17:36:09Z","2022-06-27T17:36:09Z","2022-06-27T17:36:09Z","225-232","","2","80","","Remote Sensing of Environment","","","","","","","","en","","","","","ScienceDirect","","","","","","","Coast; Environment; Ocean colour; Remote sensing; Spectroradiometry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414","","","","","","","",""
"U8UJYBX9","journalArticle","2017","Fillol, Erwann; Albarelo, Tommy; Primerose, Antoine; Wald, Lucien; Linguet, Laurent","Spatiotemporal indicators of solar energy potential in the Guiana Shield using GOES images","Renewable Energy","","0960-1481","10.1016/j.renene.2017.03.081","https://www.sciencedirect.com/science/article/pii/S0960148117302720","The purpose of this article is to evaluate the potential for solar energy in the Guiana Shield and propose indicators to encourage the exploitation of solar energy systems in this area. For this, we use the Heliosat-2 optimized method to process images from the geostationary meteorological satellite GOES acquired in the period from April 2010 to July 2015. We calculated the average daily global horizontal irradiation (GHI) and direct normal irradiation (DNI) throughout the study period. The results obtained allowed us to establish four indicators: maps of production potential, the inter-day variability of DNI and GHI, maps of solar panel orientation related to maximum solar potential, and maps of areas where the solar resource is under the exploitable potential threshold. We also added an additional indicator, the suitability of areas for solar system installation depending on the ground slope. Our study shows that the average value of production potential for the entire Guiana Shield is approximately 1780 kWh.kWc−1.year−1 for GHI and 2040 kWh.kWc−1.year−1 for DNI. Comparisons with pyranometer measurements indicate an error relative bias of less than 2% and a relative RMSE of less than 21% for hourly estimates of GHI. Although the Guiana Shield region is covered by many clouds, few areas show insufficient solar potential for the exploitation of GHI and DNI, but the hilly nature of the area limits possible locations of very large power plants and instead favors more medium-sized plants. This is the first study that offers exploitability indicators for solar resources in the Guiana Shield. In conclusion, the established indicators provide a new perspective on the solar potential in the Guiana Shield and are expected to promote the development of new solar energy operating systems.","2017-10-01","2022-06-27T17:36:11Z","2022-06-27T17:36:11Z","2022-06-27T17:36:11Z","11-25","","","111","","Renewable Energy","","","","","","","","en","","","","","ScienceDirect","","","","","","","Guiana shield; Heliosat-2; Indicators; Renewable energy; Solar irradiation; Suitability areas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414","","","","","","","",""
"C5ZFNGEN","conferencePaper","2019","Fontes Domingos, Samira; Andrade da Silveira, Rodrigo","Estimation of Solar Resource by Means of Spatial Interpolation","","978-3-9820408-1-3","","10.18086/swc.2019.45.03","http://proceedings.ises.org/citation?doi=swc.2019.45.03","Data from three weather stations is used to estimate the Global irradiance by means of data interpolation which are then compared with the solar resource estimated from nearby PV system. This numerical interpolation is be able to estimate the Global irradiance in the area englobing the weather station. The proposed method can be used to make a first analysis of Global irradiance on sites without Global irradiance measurements. That evaluation was conducted for Brazil, on Minas Gerais state with a Tropical weather with dry season.","2019","2022-06-27T17:36:46Z","2022-06-27T17:36:47Z","2022-06-27T17:36:46Z","1-12","","","","","","","","","","","International Solar Energy Society","Santiago, Chile","en","","","","","DOI.org (Crossref)","","","","C:\Users\nyang2\Zotero\storage\PT8F6HQE\Fontes Domingos et Andrade da Silveira - 2019 - Estimation of Solar Resource by Means of Spatial I.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ISES Solar World Congress 2019/IEA SHC International Conference on Solar Heating and Cooling for Buildings and Industry 2019","","","","","","","1415","","","","","","","",""
